trial_id,extinction_year,primary_cause,subcategory,project_rebase
25313,76.1,AI Misalignment,Value Function Misspecification,False
25314,52.0,AI Misalignment,Corrigibility Failure,False
25315,61.2,AI Misalignment,Multi-Agent Coordination Collapse,False
25316,33.3,AI Misalignment,Corrigibility Failure,False
25317,35.1,AI Misalignment,Corrigibility Failure,False
25318,56.7,AI Misalignment,Emergent Mesa-Optimization,False
25319,36.8,AI Misalignment,Corrigibility Failure,False
25320,57.9,AI Misalignment,Value Function Misspecification,False
25321,43.2,AI Misalignment,Instrumental Convergence,False
25322,53.7,AI Misalignment,Instrumental Convergence,False
25323,56.2,AI Misalignment,Instrumental Convergence,False
25324,117.0,AI Misalignment,Value Function Misspecification,False
25325,93.6,AI Misalignment,Multi-Agent Coordination Collapse,False
25326,122.8,AI Misalignment,Value Function Misspecification,False
25327,55.0,AI Misalignment,Instrumental Convergence,False
25328,126.1,AI Misalignment,Multi-Agent Coordination Collapse,False
25329,194.4,AI Misalignment,Emergent Mesa-Optimization,False
25330,47.9,AI Misalignment,Value Function Misspecification,False
25331,99.8,AI Misalignment,Corrigibility Failure,False
25332,33.3,AI Misalignment,Corrigibility Failure,False
25333,70.5,AI Misalignment,Corrigibility Failure,False
25334,39.4,AI Misalignment,Value Function Misspecification,False
25335,128.4,AI Misalignment,Emergent Mesa-Optimization,False
25336,59.4,AI Misalignment,Multi-Agent Coordination Collapse,False
25337,81.0,AI Misalignment,Value Function Misspecification,False
25338,78.0,AI Misalignment,Value Function Misspecification,False
25339,36.1,AI Misalignment,Value Function Misspecification,False
25340,35.8,AI Misalignment,Multi-Agent Coordination Collapse,False
25341,76.6,AI Misalignment,Emergent Mesa-Optimization,False
25342,50.8,AI Misalignment,Value Function Misspecification,False
25343,36.5,AI Misalignment,Instrumental Convergence,False
25344,50.4,AI Misalignment,Multi-Agent Coordination Collapse,False
25345,41.6,AI Misalignment,Emergent Mesa-Optimization,False
25346,32.2,AI Misalignment,Instrumental Convergence,False
25347,56.3,AI Misalignment,Value Function Misspecification,False
25348,92.8,AI Misalignment,Instrumental Convergence,False
25349,36.6,AI Misalignment,Corrigibility Failure,False
25350,78.4,AI Misalignment,Emergent Mesa-Optimization,False
25351,39.0,AI Misalignment,Emergent Mesa-Optimization,False
25352,33.9,AI Misalignment,Corrigibility Failure,False
25353,35.3,AI Misalignment,Instrumental Convergence,False
25354,43.0,AI Misalignment,Emergent Mesa-Optimization,False
25355,64.5,AI Misalignment,Value Function Misspecification,False
25356,62.3,AI Misalignment,Corrigibility Failure,False
25357,65.6,AI Misalignment,Emergent Mesa-Optimization,False
25358,55.9,AI Misalignment,Emergent Mesa-Optimization,False
25359,146.7,AI Misalignment,Multi-Agent Coordination Collapse,False
25360,148.8,AI Misalignment,Instrumental Convergence,False
25361,89.0,AI Misalignment,Corrigibility Failure,False
25362,51.5,AI Misalignment,Emergent Mesa-Optimization,False
25363,41.3,AI Misalignment,Corrigibility Failure,False
25364,95.8,AI Misalignment,Value Function Misspecification,False
25365,341.7,AI Misalignment,Multi-Agent Coordination Collapse,False
25366,124.1,AI Misalignment,Instrumental Convergence,False
25367,51.8,AI Misalignment,Instrumental Convergence,False
25368,41.7,AI Misalignment,Value Function Misspecification,False
25369,123.6,AI Misalignment,Emergent Mesa-Optimization,False
25370,58.3,AI Misalignment,Multi-Agent Coordination Collapse,False
25371,78.4,AI Misalignment,Instrumental Convergence,False
25372,32.4,AI Misalignment,Corrigibility Failure,False
25373,120.3,AI Misalignment,Value Function Misspecification,False
25374,42.4,AI Misalignment,Instrumental Convergence,False
25375,109.3,AI Misalignment,Emergent Mesa-Optimization,False
25376,89.4,AI Misalignment,Multi-Agent Coordination Collapse,False
25377,59.3,AI Misalignment,Instrumental Convergence,False
25378,71.9,AI Misalignment,Emergent Mesa-Optimization,False
25379,72.4,AI Misalignment,Emergent Mesa-Optimization,False
25380,44.0,AI Misalignment,Value Function Misspecification,False
25381,37.6,AI Misalignment,Emergent Mesa-Optimization,False
25382,121.4,AI Misalignment,Value Function Misspecification,False
25383,94.4,AI Misalignment,Corrigibility Failure,False
25384,83.4,AI Misalignment,Value Function Misspecification,False
25385,47.9,AI Misalignment,Instrumental Convergence,False
25386,58.3,AI Misalignment,Value Function Misspecification,False
25387,38.8,AI Misalignment,Multi-Agent Coordination Collapse,False
25388,107.2,AI Misalignment,Corrigibility Failure,False
25389,30.8,AI Misalignment,Value Function Misspecification,False
25390,30.2,AI Misalignment,Corrigibility Failure,False
25391,70.5,AI Misalignment,Value Function Misspecification,False
25392,53.2,AI Misalignment,Emergent Mesa-Optimization,False
25393,38.5,AI Misalignment,Emergent Mesa-Optimization,False
25394,100.6,AI Misalignment,Instrumental Convergence,False
25395,177.9,AI Misalignment,Emergent Mesa-Optimization,False
25396,48.1,AI Misalignment,Multi-Agent Coordination Collapse,False
25397,80.8,AI Misalignment,Emergent Mesa-Optimization,False
25398,105.1,AI Misalignment,Multi-Agent Coordination Collapse,False
25399,82.6,AI Misalignment,Value Function Misspecification,False
25400,56.6,AI Misalignment,Value Function Misspecification,False
25401,74.6,AI Misalignment,Multi-Agent Coordination Collapse,False
25402,100.9,AI Misalignment,Instrumental Convergence,False
25403,187.7,AI Misalignment,Emergent Mesa-Optimization,False
25404,111.4,AI Misalignment,Multi-Agent Coordination Collapse,False
25405,50.8,AI Misalignment,Emergent Mesa-Optimization,False
25406,91.3,AI Misalignment,Corrigibility Failure,False
25407,166.4,AI Misalignment,Instrumental Convergence,False
25408,70.3,AI Misalignment,Value Function Misspecification,False
25409,35.5,AI Misalignment,Multi-Agent Coordination Collapse,False
25410,86.4,AI Misalignment,Corrigibility Failure,False
25411,81.1,AI Misalignment,Multi-Agent Coordination Collapse,False
25412,37.9,AI Misalignment,Multi-Agent Coordination Collapse,False
25413,45.1,AI Misalignment,Multi-Agent Coordination Collapse,False
25414,91.3,AI Misalignment,Multi-Agent Coordination Collapse,False
25415,230.0,AI Misalignment,Value Function Misspecification,False
25416,40.5,AI Misalignment,Value Function Misspecification,False
25417,82.4,AI Misalignment,Value Function Misspecification,False
25418,65.3,AI Misalignment,Instrumental Convergence,False
25419,52.8,AI Misalignment,Value Function Misspecification,False
25420,165.1,AI Misalignment,Emergent Mesa-Optimization,False
25421,182.3,AI Misalignment,Value Function Misspecification,False
25422,39.8,AI Misalignment,Multi-Agent Coordination Collapse,False
25423,97.4,AI Misalignment,Multi-Agent Coordination Collapse,False
25424,111.8,AI Misalignment,Emergent Mesa-Optimization,False
25425,171.2,AI Misalignment,Corrigibility Failure,False
25426,34.2,AI Misalignment,Multi-Agent Coordination Collapse,False
25427,177.8,AI Misalignment,Multi-Agent Coordination Collapse,False
25428,45.6,AI Misalignment,Value Function Misspecification,False
25429,137.4,AI Misalignment,Value Function Misspecification,False
25430,126.9,AI Misalignment,Multi-Agent Coordination Collapse,False
25431,116.8,AI Misalignment,Emergent Mesa-Optimization,False
25432,49.1,AI Misalignment,Multi-Agent Coordination Collapse,False
25433,108.4,AI Misalignment,Value Function Misspecification,False
25434,46.7,AI Misalignment,Value Function Misspecification,False
25435,50.4,AI Misalignment,Value Function Misspecification,False
25436,123.5,AI Misalignment,Emergent Mesa-Optimization,False
25437,78.3,AI Misalignment,Multi-Agent Coordination Collapse,False
25438,49.7,AI Misalignment,Value Function Misspecification,False
25439,96.1,AI Misalignment,Corrigibility Failure,False
25440,137.2,AI Misalignment,Value Function Misspecification,False
25441,74.9,AI Misalignment,Instrumental Convergence,False
25442,43.6,AI Misalignment,Corrigibility Failure,False
25443,77.7,AI Misalignment,Value Function Misspecification,False
25444,78.4,AI Misalignment,Instrumental Convergence,False
25445,84.8,AI Misalignment,Emergent Mesa-Optimization,False
25446,113.5,AI Misalignment,Instrumental Convergence,False
25447,247.5,AI Misalignment,Multi-Agent Coordination Collapse,False
25448,36.4,AI Misalignment,Multi-Agent Coordination Collapse,False
25449,41.7,AI Misalignment,Emergent Mesa-Optimization,False
25450,122.8,AI Misalignment,Emergent Mesa-Optimization,False
25451,71.4,AI Misalignment,Emergent Mesa-Optimization,False
25452,105.3,AI Misalignment,Instrumental Convergence,False
25453,59.6,AI Misalignment,Instrumental Convergence,False
25454,130.4,AI Misalignment,Emergent Mesa-Optimization,False
25455,60.1,AI Misalignment,Instrumental Convergence,False
25456,191.2,AI Misalignment,Multi-Agent Coordination Collapse,False
25457,57.3,AI Misalignment,Value Function Misspecification,False
25458,48.2,AI Misalignment,Corrigibility Failure,False
25459,35.9,AI Misalignment,Emergent Mesa-Optimization,False
25460,133.8,AI Misalignment,Multi-Agent Coordination Collapse,False
25461,194.1,AI Misalignment,Instrumental Convergence,False
25462,153.6,AI Misalignment,Corrigibility Failure,False
25463,108.5,AI Misalignment,Emergent Mesa-Optimization,False
25464,61.1,AI Misalignment,Instrumental Convergence,False
25465,50.2,AI Misalignment,Instrumental Convergence,False
25466,48.4,AI Misalignment,Corrigibility Failure,False
25467,108.4,AI Misalignment,Instrumental Convergence,False
25468,53.3,AI Misalignment,Corrigibility Failure,False
25469,114.6,AI Misalignment,Multi-Agent Coordination Collapse,False
25470,251.8,AI Misalignment,Emergent Mesa-Optimization,False
25471,41.5,AI Misalignment,Instrumental Convergence,False
25472,36.7,AI Misalignment,Value Function Misspecification,False
25473,37.0,AI Misalignment,Corrigibility Failure,False
25474,33.3,AI Misalignment,Multi-Agent Coordination Collapse,False
25475,94.6,AI Misalignment,Value Function Misspecification,False
25476,79.4,AI Misalignment,Emergent Mesa-Optimization,False
25477,75.7,AI Misalignment,Multi-Agent Coordination Collapse,False
25478,77.9,AI Misalignment,Corrigibility Failure,False
25479,34.0,AI Misalignment,Multi-Agent Coordination Collapse,False
25480,48.9,AI Misalignment,Multi-Agent Coordination Collapse,False
25481,47.0,AI Misalignment,Multi-Agent Coordination Collapse,False
25482,65.9,AI Misalignment,Emergent Mesa-Optimization,False
25483,146.2,AI Misalignment,Value Function Misspecification,False
25484,227.0,AI Misalignment,Multi-Agent Coordination Collapse,False
25485,82.1,AI Misalignment,Instrumental Convergence,False
25486,45.6,AI Misalignment,Multi-Agent Coordination Collapse,False
25487,56.4,AI Misalignment,Multi-Agent Coordination Collapse,False
25488,51.7,AI Misalignment,Emergent Mesa-Optimization,False
25489,42.6,AI Misalignment,Emergent Mesa-Optimization,False
25490,241.2,AI Misalignment,Emergent Mesa-Optimization,False
25491,37.8,AI Misalignment,Emergent Mesa-Optimization,False
25492,76.0,AI Misalignment,Multi-Agent Coordination Collapse,False
25493,118.2,AI Misalignment,Multi-Agent Coordination Collapse,False
25494,184.4,AI Misalignment,Corrigibility Failure,False
25495,42.3,AI Misalignment,Emergent Mesa-Optimization,False
25496,41.7,AI Misalignment,Corrigibility Failure,False
25497,67.8,AI Misalignment,Value Function Misspecification,False
25498,56.7,AI Misalignment,Emergent Mesa-Optimization,False
25499,45.8,AI Misalignment,Value Function Misspecification,False
25500,35.5,AI Misalignment,Instrumental Convergence,False
25501,54.9,AI Misalignment,Multi-Agent Coordination Collapse,False
25502,48.2,AI Misalignment,Multi-Agent Coordination Collapse,False
25503,40.4,AI Misalignment,Corrigibility Failure,False
25504,55.3,AI Misalignment,Multi-Agent Coordination Collapse,False
25505,34.7,AI Misalignment,Value Function Misspecification,False
25506,167.0,AI Misalignment,Multi-Agent Coordination Collapse,False
25507,80.3,AI Misalignment,Emergent Mesa-Optimization,False
25508,65.9,AI Misalignment,Instrumental Convergence,False
25509,37.6,AI Misalignment,Corrigibility Failure,False
25510,112.6,AI Misalignment,Corrigibility Failure,False
25511,34.3,AI Misalignment,Corrigibility Failure,False
25512,261.3,AI Misalignment,Emergent Mesa-Optimization,False
25513,131.7,AI Misalignment,Multi-Agent Coordination Collapse,False
25514,65.0,AI Misalignment,Emergent Mesa-Optimization,False
25515,91.3,AI Misalignment,Value Function Misspecification,False
25516,35.1,AI Misalignment,Multi-Agent Coordination Collapse,False
25517,66.9,AI Misalignment,Emergent Mesa-Optimization,False
25518,124.2,AI Misalignment,Value Function Misspecification,False
25519,34.5,AI Misalignment,Value Function Misspecification,False
25520,43.5,AI Misalignment,Emergent Mesa-Optimization,False
25521,112.6,AI Misalignment,Emergent Mesa-Optimization,False
25522,63.7,AI Misalignment,Instrumental Convergence,False
25523,90.1,AI Misalignment,Emergent Mesa-Optimization,False
25524,123.7,AI Misalignment,Corrigibility Failure,False
25525,38.6,AI Misalignment,Multi-Agent Coordination Collapse,False
25526,64.8,AI Misalignment,Value Function Misspecification,False
25527,75.5,AI Misalignment,Corrigibility Failure,False
25528,82.5,AI Misalignment,Corrigibility Failure,False
25529,133.5,AI Misalignment,Value Function Misspecification,False
25530,65.6,AI Misalignment,Multi-Agent Coordination Collapse,False
25531,51.0,AI Misalignment,Instrumental Convergence,False
25532,119.2,AI Misalignment,Instrumental Convergence,False
25533,154.9,AI Misalignment,Corrigibility Failure,False
25534,54.4,AI Misalignment,Corrigibility Failure,False
25535,101.3,AI Misalignment,Emergent Mesa-Optimization,False
25536,43.1,AI Misalignment,Instrumental Convergence,False
25537,35.2,AI Misalignment,Instrumental Convergence,False
25538,56.0,AI Misalignment,Multi-Agent Coordination Collapse,False
25539,58.7,AI Misalignment,Emergent Mesa-Optimization,False
25540,36.7,AI Misalignment,Value Function Misspecification,False
25541,35.9,AI Misalignment,Value Function Misspecification,False
25542,97.4,AI Misalignment,Multi-Agent Coordination Collapse,False
25543,99.8,AI Misalignment,Value Function Misspecification,False
25544,34.1,AI Misalignment,Instrumental Convergence,False
25545,68.9,AI Misalignment,Corrigibility Failure,False
25546,75.1,AI Misalignment,Emergent Mesa-Optimization,False
25547,68.0,AI Misalignment,Value Function Misspecification,False
25548,243.0,AI Misalignment,Value Function Misspecification,False
25549,63.7,AI Misalignment,Value Function Misspecification,False
25550,73.3,AI Misalignment,Value Function Misspecification,False
25551,50.4,AI Misalignment,Corrigibility Failure,False
25552,46.0,AI Misalignment,Corrigibility Failure,False
25553,124.0,AI Misalignment,Multi-Agent Coordination Collapse,False
25554,174.7,AI Misalignment,Instrumental Convergence,False
25555,51.4,AI Misalignment,Value Function Misspecification,False
25556,133.5,AI Misalignment,Multi-Agent Coordination Collapse,False
25557,60.1,AI Misalignment,Instrumental Convergence,False
25558,70.9,AI Misalignment,Corrigibility Failure,False
25559,40.8,AI Misalignment,Value Function Misspecification,False
25560,78.3,AI Misalignment,Corrigibility Failure,False
25561,197.8,AI Misalignment,Value Function Misspecification,False
25562,32.9,AI Misalignment,Corrigibility Failure,False
25563,46.7,AI Misalignment,Multi-Agent Coordination Collapse,False
25564,95.2,AI Misalignment,Multi-Agent Coordination Collapse,False
